transaction_id,user_id,timestamp,amount,merchant_category,transaction_type,location,device_type,device_id,old_balance,new_balance,account_age_days,daily_transaction_count,fraud_label,fraud_type,time_since_last_transaction,is_foreign_transaction
TXN_da436ac392,USER_0053,2026-05-14 18:33:04.265875,1035.61,ENTERTAINMENT,CARD,Pune,Web,DEV_322a712e,10171.8,9136.19,2848,1,0,,,
TXN_ccdfeaa3a3,USER_0054,2026-05-14 07:33:44.265890,1390.58,FOOD,CARD,Chennai,iPhone,DEV_64c82c83,178905.15,177514.57,3504,1,0,,,
TXN_4c928499fb,USER_0055,2026-05-14 07:30:47.265905,5258.54,TRAVEL,ATM,Pune,Web,DEV_0d426b61,163509.56,158251.02,2201,1,0,,,
TXN_01cb00ca3d,USER_0056,2026-05-14 14:39:38.265919,243914.5,TRAVEL,ATM,Chennai,Android,DEV_c5366119,4258337.6,4014423.1,1684,1,0,,,
TXN_4718b468a9,USER_0057,2026-05-14 14:20:20.265940,2287.38,ENTERTAINMENT,BANK_TRANSFER,Kolkata,iPhone,DEV_4004b6bf,1319.57,1319.57,3282,1,0,,,
TXN_32ac2d97ce,USER_0058,2026-05-14 22:42:23.265961,477.57,FOOD,ATM,Pune,Web,DEV_d7e4b431,22176.97,21699.4,497,1,0,,,
TXN_f67d936313,USER_0059,2026-05-14 07:12:06.265976,10354.89,BILLS,BANK_TRANSFER,New York,Android,DEV_777a92a4,40377.86,30022.97,1041,1,1,IMPOSSIBLE_TRAVEL,,1.0
TXN_679a2f422e,USER_0060,2026-05-14 08:23:17.265993,2560.08,BILLS,WALLET,Bangalore,iPhone,DEV_d971213b,80971.94,78411.86,3061,1,0,,,
TXN_262855b605,USER_0061,2026-05-14 10:46:33.266007,5373.6,FOOD,CARD,Mumbai,iPhone,DEV_79b80ac1,189234.14,183860.54,1500,1,0,,,
TXN_a853c65184,USER_0062,2026-05-14 09:47:08.266021,5854.71,BILLS,ATM,Mumbai,Android,DEV_b9799492,199812.35,193957.64,872,1,0,,,
TXN_92feb25ac4,USER_0063,2026-05-14 22:01:15.266036,2080.48,FOOD,CARD,Kolkata,Android,DEV_440b3ec9,21638.14,19557.66,2805,1,0,,,
TXN_c9fbba92bb,USER_0064,2026-05-14 17:08:18.266050,7388.18,TRAVEL,ATM,Delhi,Web,DEV_36a327ac,42986.93,35598.75,3995,1,0,,,
TXN_f2ab52c790,USER_0065,2026-05-14 08:28:13.266064,2039.22,SHOPPING,CARD,Delhi,Android,DEV_72d0491a,67662.36,65623.14,1861,1,0,,,
TXN_466d0b3b6f,USER_0066,2026-05-14 07:49:54.266078,2117.18,BILLS,CARD,Chennai,iPhone,DEV_1ed765c3,780175.88,778058.7,3048,1,0,,,
TXN_4a7e37bace,USER_0067,2026-05-14 11:34:40.266092,191.84,SHOPPING,CARD,Mumbai,Android,DEV_05181fa6,7792.08,7600.24,3423,1,0,,,
TXN_3bfcdc8650,USER_0068,2026-05-14 10:08:00.266110,4058.89,FOOD,UPI,Mumbai,iPhone,DEV_929ab083,158440.06,154381.17,3605,1,0,,,
TXN_3f0fdd4d5c,USER_0069,2026-05-14 22:44:19.266124,4618.34,SHOPPING,UPI,Pune,Web,DEV_b3c68fbb,136078.62,131460.28,2656,1,0,,,
TXN_dabc8af05e,USER_0070,2026-05-14 13:19:37.266138,8968.93,SHOPPING,WALLET,Bangalore,Android,DEV_0d7f5a25,18378.4,9409.47,2833,1,0,,,
TXN_41db4d3aa7,USER_0071,2026-05-14 20:26:44.266153,3008.52,MEDICAL,BANK_TRANSFER,Pune,iPhone,DEV_1066a264,683888.65,680880.13,746,1,0,,,
TXN_3ba75e9efd,USER_0072,2026-05-14 14:30:54.266168,1686.2,FOOD,WALLET,Bangalore,Android,DEV_b9c0396a,54341.51,52655.31,3069,1,0,,,
TXN_3e6d305c2e,USER_0073,2026-05-14 14:37:04.266183,7385.84,FOOD,UPI,Pune,Web,DEV_67067fcb,141284.6,133898.76,2034,1,0,,,
TXN_65a7f824ad,USER_0074,2026-05-14 22:47:46.266200,4625.15,SHOPPING,CARD,Mumbai,iPhone,DEV_261a7bda,150262.62,145637.47,2984,1,0,,,
TXN_5f6d0254e4,USER_0075,2026-05-14 13:23:43.266215,4333.93,SHOPPING,BANK_TRANSFER,Hyderabad,iPhone,DEV_ac70d3b7,126360.32,122026.39,1393,1,0,,,
TXN_1f0b502a49,USER_0076,2026-05-14 14:56:24.266230,20167.64,PAYROLL,UPI,Delhi,iPhone,DEV_c47fd5fa,4131426.97,4111259.33,3603,1,0,,,
TXN_9a7cbca07c,USER_0077,2026-05-14 21:10:11.266245,964.14,FOOD,BANK_TRANSFER,Pune,Android,DEV_0b3a964d,51914.08,50949.94,3694,1,0,,,
TXN_85b528cce9,USER_0078,2026-05-14 10:52:09.266264,9011.98,FOOD,CARD,Chennai,Web,DEV_3a9c7b11,181195.85,172183.87,2357,1,0,,,
TXN_2cb1511f79,USER_0079,2026-05-14 20:10:02.266279,548.68,RECHARGE,UPI,Pune,Android,DEV_fb596114,26462.49,25913.81,2157,1,0,,,
TXN_4fbcdbea39,USER_0080,2026-05-14 21:39:27.266295,1169.33,BILLS,CARD,Mumbai,Web,DEV_39870a37,66436.96,65267.63,526,1,0,,,
TXN_ae7607e2dd,USER_0081,2026-05-14 14:31:10.266311,4422.71,MEDICAL,CARD,Mumbai,Android,DEV_d4e71a9b,213633.84,209211.13,3253,1,0,,,
TXN_cc916c0b4c,USER_0082,2026-05-14 18:14:52.266326,280.98,ENTERTAINMENT,ATM,Chennai,Web,DEV_b839777e,4223.24,3942.26,3749,1,0,,,
TXN_6fae99b9a5,USER_0083,2026-05-14 20:25:36.266342,29575.76,PAYROLL,UPI,Chennai,iPhone,DEV_57fc01d5,311965.0,282389.24,60,1,0,,,
TXN_1b3ac4c8c0,USER_0084,2026-05-14 07:08:55.266358,7527.58,SHOPPING,WALLET,Kolkata,iPhone,DEV_cb76ad60,188123.04,180595.46,2267,1,0,,,
TXN_bd93211a0c,USER_0085,2026-05-14 18:02:17.266373,1664.29,TRAVEL,BANK_TRANSFER,Chennai,iPhone,DEV_696f5730,91267.39,89603.1,3716,1,0,,,
TXN_47d8c7f074,USER_0086,2026-05-14 15:10:09.266388,48264.78,SERVICES,WALLET,Mumbai,iPhone,DEV_2121a244,3345830.01,3297565.23,2229,1,0,,,
TXN_f4f093c073,USER_0087,2026-05-14 12:06:36.266403,369.63,BILLS,ATM,Mumbai,Web,DEV_076e20a1,175964.2,175594.57,1996,1,0,,,
TXN_24a7a6bbcd,USER_0088,2026-05-14 21:56:17.266423,10109.42,TRAVEL,WALLET,Pune,Android,DEV_99fedc66,92314.27,82204.85,3522,1,0,,,
TXN_cf23027ad8,USER_0089,2026-05-14 07:30:49.266442,1768.15,TRAVEL,CARD,Hyderabad,iPhone,DEV_288e359a,188241.7,186473.55,1238,1,0,,,
TXN_3bcaf4dfbd,USER_0090,2026-05-14 18:42:02.266456,3547.56,BILLS,ATM,Chennai,Android,DEV_067f2b2d,92920.74,89373.18,2671,1,0,,,
TXN_528c79734a,USER_0091,2026-05-14 16:16:23.266472,3874.45,FOOD,CARD,Hyderabad,iPhone,DEV_81b16f3c,142138.54,138264.09,3054,1,0,,,
TXN_89ea2688a8,USER_0092,2026-05-14 10:36:04.266486,7893.91,FOOD,WALLET,Delhi,iPhone,DEV_36ac7ad9,29770.08,21876.17,961,1,0,,,
TXN_ca9104c2d6,USER_0093,2026-05-14 11:17:48.266501,2619.14,FOOD,WALLET,Hyderabad,Android,DEV_60d43681,181309.44,178690.3,195,1,0,,,
TXN_0192444c9e,USER_0094,2026-05-14 01:34:06.266516,127.78,RECHARGE,CARD,Pune,Android,DEV_da52ddbe,21898.32,21770.54,956,1,0,,,
TXN_537ebe89c9,USER_0095,2026-05-14 15:20:06.266533,7486.1,TRAVEL,CARD,Kolkata,Web,DEV_e7c3b608,180893.04,173406.94,3474,1,0,,,
TXN_c9c55bd0ef,USER_0096,2026-05-14 15:28:58.266549,459.14,SHOPPING,ATM,Delhi,Android,DEV_25020f0a,111609.41,111150.27,171,1,0,,,
TXN_056af2c816,USER_0097,2026-05-14 01:34:01.266564,516.74,ENTERTAINMENT,CARD,Kolkata,iPhone,DEV_29370a49,25497.68,24980.94,3245,1,0,,,
TXN_fcdee517cd,USER_0098,2026-05-14 16:07:32.266584,792.85,ENTERTAINMENT,UPI,Chennai,Web,DEV_4ace2c3e,13943.29,13150.44,991,1,0,,,
TXN_49a7f8d3ee,USER_0099,2026-05-14 15:59:46.266603,2564.01,SHOPPING,UPI,Hyderabad,Web,DEV_bed3251b,24164.66,21600.65,609,1,0,,,
TXN_a275cf0ebf,USER_0100,2026-05-14 00:17:10.266619,535.61,SHOPPING,CARD,Delhi,Web,DEV_e619e525,26256.3,25720.69,1497,1,0,,,
TXN_3ad3743f72,USER_0001,2026-05-14 12:27:12.266634,1897.34,GROCERY,ATM,Mumbai,Android,DEV_aec95562,750452.67,748555.33,1737,2,0,,,
TXN_04c189bc53,USER_0002,2026-05-14 13:53:36.266650,5546.33,TRAVEL,BANK_TRANSFER,Kolkata,Web,DEV_69f704db,92554.34,87008.01,2978,2,0,,,
TXN_11f9882f1e,USER_0003,2026-05-14 23:49:22.266666,410.25,SHOPPING,UPI,Delhi,iPhone,DEV_d4688355,12856.89,12446.64,2971,2,0,,,
TXN_ba45156984,USER_0004,2026-05-14 11:53:22.266681,5507.35,FOOD,CARD,Delhi,Android,DEV_9344521c,25467.49,19960.14,3777,2,0,,,
TXN_05dab70df9,USER_0005,2026-05-14 18:27:10.266697,2834.76,BILLS,ATM,Mumbai,iPhone,DEV_a83913f3,94003.72,91168.96,681,2,0,,,
TXN_1e9d93d599,USER_0006,2026-05-14 14:45:03.266712,5833.69,SHOPPING,UPI,Mumbai,Web,DEV_0fc35bab,36697.23,30863.54,2982,2,0,,,
TXN_73299f6448,USER_0007,2026-05-14 15:56:12.266727,8834.26,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_13f456f4,180302.85,171468.59,3611,2,0,,,
TXN_4b710a3255,USER_0008,2026-05-14 21:58:38.266746,683.2,SHOPPING,BANK_TRANSFER,Kolkata,iPhone,DEV_0bb6d8c7,19746.29,19063.09,813,2,0,,,
TXN_4890c32717,USER_0009,2026-05-14 11:52:10.266763,2981.58,TRAVEL,BANK_TRANSFER,Delhi,Android,DEV_df077dd0,102699.16,99717.58,2522,2,0,,,
TXN_0f227e35a9,USER_0010,2026-05-14 11:02:46.266796,8605.49,BILLS,WALLET,Hyderabad,Android,DEV_51e169ff,40835.41,32229.92,305,2,0,,,
TXN_460b4a39dd,USER_0011,2026-05-14 10:57:56.266813,1959.39,RECHARGE,WALLET,Mumbai,Web,DEV_3aa97146,651.73,651.73,379,2,0,,,
TXN_26b8549f24,USER_0012,2026-05-14 21:06:06.266830,6027.09,TRAVEL,UPI,Chennai,Android,DEV_83c153a1,52995.82,46968.73,683,2,0,,,
TXN_4b017c2fe8,USER_0013,2026-05-14 11:59:19.266845,2161.2,BILLS,UPI,Hyderabad,Android,DEV_b50dc2fe,39793.79,37632.59,2223,2,0,,,
TXN_4cc3df3b23,USER_0014,2026-05-14 13:11:47.266860,2481.96,FOOD,UPI,Chennai,iPhone,DEV_3d8cde49,24715.38,22233.42,3324,2,0,,,
TXN_c18c72ff1c,USER_0015,2026-05-14 21:58:07.266875,1060.35,SHOPPING,UPI,Hyderabad,iPhone,DEV_f169c784,16834.96,15774.61,3131,2,0,,,
TXN_2abae7083f,USER_0016,2026-05-14 13:24:14.266890,180459.91,TRAVEL,CARD,Pune,Web,DEV_6a169e01,2698968.97,2518509.06,1112,2,0,,,
TXN_d16054d643,USER_0017,2026-05-14 19:03:22.266907,1862.46,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_776ae81a,9809.0,7946.54,2294,2,0,,,
TXN_ab1f0fe24e,USER_0018,2026-05-14 11:59:10.266927,3931.58,BILLS,UPI,Mumbai,Web,DEV_bb788caf,158563.07,154631.49,2232,2,0,,,
TXN_3f1ac16b11,USER_0019,2026-05-14 10:28:08.266942,3024.72,MEDICAL,WALLET,Hyderabad,Web,DEV_8d1c13a5,502483.7,499458.98,63,2,0,,,
TXN_a2314c36d9,USER_0020,2026-05-14 20:48:25.266958,549371.35,HOTELS,UPI,Pune,Android,DEV_c3fe3b02,568940.18,19568.83,2970,2,0,,,
TXN_83ee91cf84,USER_0021,2026-05-14 16:04:18.266993,261.82,FOOD,CARD,Kolkata,Android,DEV_c5f09385,4176.84,3915.02,3467,2,0,,,
TXN_3095a50e3e,USER_0022,2026-05-14 11:00:01.267010,1664.63,SHOPPING,ATM,Pune,Android,DEV_e24a0881,22768.82,21104.19,424,2,0,,,
TXN_0b9888d4af,USER_0023,2026-05-14 14:46:54.267026,96864.07,PAYROLL,CARD,Chennai,Android,DEV_5a6b7be8,1411632.56,1314768.49,3927,2,0,,,
TXN_5d2af45098,USER_0024,2026-05-14 16:48:01.267041,5332.25,BILLS,CARD,Hyderabad,iPhone,DEV_5c2727b8,41784.24,36451.99,3774,2,0,,,
TXN_ba1e5bf189,USER_0025,2026-05-14 08:01:39.267056,13313.57,FOOD,ATM,Chennai,iPhone,DEV_59fb7cf9,180107.47,166793.9,239,2,0,,,
TXN_8c4f09b6d3,USER_0026,2026-05-14 13:37:49.267071,1187.52,SHOPPING,BANK_TRANSFER,Hyderabad,Web,DEV_159cfc75,860.78,860.78,2584,2,0,,,
TXN_d82f273713,USER_0027,2026-05-14 16:31:00.267088,1942.73,BILLS,CARD,Hyderabad,Web,DEV_78f8075c,379980.81,378038.08,600,2,0,,,
TXN_46ae675d2c,USER_0028,2026-05-14 21:24:33.267107,681.3,SHOPPING,BANK_TRANSFER,Chennai,Android,DEV_a32453e9,26265.2,25583.9,2448,2,0,,,
TXN_ee75490254,USER_0029,2026-05-14 07:24:57.267124,71926.3,VENDOR,WALLET,Delhi,Web,DEV_b4746ab6,515751.57,443825.27,3921,2,0,,,
TXN_29c8a25f42,USER_0030,2026-05-14 22:51:52.267139,1691.01,RECHARGE,ATM,Mumbai,iPhone,DEV_3c6729a6,24621.19,22930.18,3509,2,0,,,
TXN_0a54946067,USER_0031,2026-05-14 13:22:18.267156,3800.45,GROCERY,BANK_TRANSFER,Mumbai,Android,DEV_9bfdb80c,788760.54,784960.09,3516,2,0,,,
TXN_bbe899822a,USER_0032,2026-05-14 16:28:58.267171,945.89,SHOPPING,WALLET,Chennai,iPhone,DEV_93408503,11568.05,10622.16,3659,2,0,,,
TXN_301b131152,USER_0033,2026-05-14 20:10:09.267187,2670.94,BILLS,ATM,Delhi,Web,DEV_1c7f3ecc,485126.32,482455.38,486,2,0,,,
TXN_034e944974,USER_0034,2026-05-14 00:19:12.267204,65634.05,TRAVEL,ATM,Mumbai,Android,DEV_94460c72,1222086.01,1156451.96,1477,2,0,,,
TXN_b61de0612f,USER_0035,2026-05-14 20:33:39.267220,260.67,FOOD,BANK_TRANSFER,Bangalore,Android,DEV_005866c0,7553.01,7292.34,3998,2,0,,,
TXN_85f6c045cf,USER_0036,2026-05-14 21:21:24.267235,440.72,ENTERTAINMENT,CARD,Hyderabad,Web,DEV_ed256e69,18461.95,18021.23,705,2,0,,,
TXN_cc590dcd90,USER_0037,2026-05-14 06:28:36.267251,24415.01,VENDOR,CARD,Bangalore,iPhone,DEV_50c59523,4084972.49,4060557.48,1082,2,0,,,
TXN_ace03551c3,USER_0038,2026-05-14 13:16:43.267268,556.47,TRAVEL,CARD,Pune,Android,DEV_2bf0dfbf,39811.06,39254.59,2894,2,0,,,
TXN_0ae8119d8a,USER_0039,2026-05-14 08:15:19.267283,922.74,SHOPPING,ATM,Pune,iPhone,DEV_86bb50ee,100291.07,99368.33,2036,2,0,,,
TXN_630b55ca03,USER_0040,2026-05-14 11:48:56.267297,374.38,ENTERTAINMENT,BANK_TRANSFER,Pune,Web,DEV_5340ae0a,10831.0,10456.62,520,2,0,,,
TXN_8995e64633,USER_0041,2026-05-14 15:29:49.267316,19.01,GAMING,ATM,Delhi,Android,DEV_2eb4f10d,249306.65,244220.18,121,2,1,CARD_TESTING,,
TXN_6916270e83,USER_0042,2026-05-14 23:43:15.267336,7909.39,LUXURY,ATM,Kolkata,Web,DEV_483f91a1,1008576.78,1000667.39,98,2,0,,,
TXN_7f6deb17ec,USER_0043,2026-05-14 21:39:09.267352,666.58,ENTERTAINMENT,BANK_TRANSFER,Kolkata,Web,DEV_fcea5d11,23706.35,23039.77,1272,2,0,,,
TXN_bcd5aaa50f,USER_0044,2026-05-14 07:50:38.267368,4180.92,TRAVEL,BANK_TRANSFER,Chennai,Android,DEV_f07c07ec,142481.65,138300.73,1164,2,0,,,
TXN_a33d6e10dd,USER_0045,2026-05-14 16:23:41.267381,1651.57,SHOPPING,WALLET,Chennai,iPhone,DEV_bd5ef3a1,12914.14,11262.57,726,2,0,,,
TXN_d2921bf002,USER_0046,2026-05-14 10:19:38.267396,341.63,SHOPPING,ATM,Mumbai,Web,DEV_988db6d1,14548.62,14206.99,3904,2,0,,,
TXN_ae6b43b460,USER_0047,2026-05-14 14:13:03.267411,504.33,FOOD,UPI,Kolkata,Web,DEV_649b743a,172305.03,171800.7,3434,2,0,,,
TXN_13eba5242e,USER_0048,2026-05-14 16:41:26.267430,888.72,TRAVEL,BANK_TRANSFER,Pune,Web,DEV_84130213,24236.41,23347.69,1971,2,0,,,
TXN_2a140816cd,USER_0049,2026-05-14 21:12:24.267444,5065.4,BILLS,ATM,Hyderabad,iPhone,DEV_2eef78dd,95429.03,90363.63,2572,2,0,,,
TXN_0b4b9c8bb8,USER_0050,2026-05-14 22:03:15.267458,1226.84,FOOD,BANK_TRANSFER,Delhi,Android,DEV_525e9f39,18359.8,17132.96,3578,2,0,,,
TXN_83a50e4261,USER_0051,2026-05-14 21:40:31.267474,553.0,ENTERTAINMENT,ATM,Bangalore,Android,DEV_1d27e0b0,7763.81,7210.81,1462,2,0,,,
TXN_0a82e5924b,USER_0052,2026-05-14 20:24:56.267489,2171.97,MEDICAL,UPI,Bangalore,Web,DEV_8b25fb0b,688055.25,685883.28,3823,2,0,,,
TXN_6a27824170,USER_0053,2026-05-14 01:59:08.267507,1132.49,FOOD,CARD,Pune,Web,DEV_322a712e,9136.19,8003.7,2848,2,0,,,
TXN_f8dee6f795,USER_0054,2026-05-14 19:04:18.267522,2423.96,FOOD,UPI,Chennai,iPhone,DEV_64c82c83,177514.57,175090.61,3504,2,0,,,
TXN_9db6b4b671,USER_0055,2026-05-14 21:18:24.267536,11900.33,TRAVEL,UPI,Pune,Web,DEV_fa57596f,158251.02,146350.69,2201,2,0,,,
TXN_863659974e,USER_0056,2026-05-14 09:34:31.267551,501300.31,HOTELS,CARD,Chennai,Android,DEV_22b74ce0,4014423.1,3513122.79,1684,2,0,,,
TXN_103241a187,USER_0057,2026-05-14 17:46:27.267566,2115.86,ENTERTAINMENT,UPI,Kolkata,iPhone,DEV_47329543,1319.57,1319.57,3282,2,0,,,
TXN_cb38cc7eab,USER_0058,2026-05-14 15:53:48.267584,573.04,ENTERTAINMENT,ATM,Pune,Web,DEV_d7e4b431,21699.4,21126.36,497,2,0,,,
TXN_d33bbbb274,USER_0059,2026-05-14 17:13:38.267600,5173.75,SHOPPING,UPI,Pune,Android,DEV_777a92a4,30022.97,24849.22,1041,2,0,,,
TXN_2e18692639,USER_0060,2026-05-14 20:00:18.267617,1880.09,FOOD,WALLET,Bangalore,iPhone,DEV_79ee1013,78411.86,76531.77,3061,2,0,,,
TXN_426d3e5481,USER_0061,2026-05-14 08:26:52.267631,6317.14,BILLS,ATM,Mumbai,iPhone,DEV_79b80ac1,183860.54,177543.4,1500,2,0,,,
TXN_7fd4bf381c,USER_0062,2026-05-14 21:11:24.267646,4075.09,MEDICAL,BANK_TRANSFER,Mumbai,Android,DEV_97f1676e,193957.64,189882.55,872,2,0,,,
TXN_4709f97441,USER_0063,2026-05-14 16:14:20.267660,2742.15,FOOD,WALLET,Kolkata,Android,DEV_440b3ec9,19557.66,16815.51,2805,2,0,,,
TXN_3e66056a00,USER_0064,2026-05-14 19:37:45.267674,8571.0,BILLS,CARD,Delhi,Web,DEV_140bf132,35598.75,27027.75,3995,2,0,,,
TXN_a2930025ff,USER_0065,2026-05-14 10:27:50.267688,2523.5,TRAVEL,UPI,Delhi,Android,DEV_b3ee4920,65623.14,63099.64,1861,2,0,,,
TXN_8eef404c72,USER_0066,2026-05-14 11:54:39.267703,1731.24,MEDICAL,ATM,Chennai,iPhone,DEV_1ed765c3,778058.7,776327.46,3048,2,0,,,
TXN_1cae472634,USER_0067,2026-05-14 18:08:25.267717,495.65,SHOPPING,BANK_TRANSFER,Mumbai,Android,DEV_ec537c7d,7600.24,7104.59,3423,2,0,,,
TXN_79d9e25acc,USER_0068,2026-05-14 22:05:08.267736,4237.66,BILLS,BANK_TRANSFER,Mumbai,iPhone,DEV_929ab083,154381.17,150143.51,3605,2,0,,,
TXN_3536a90777,USER_0069,2026-05-14 21:49:18.267750,2479.45,TRAVEL,ATM,Pune,Web,DEV_b3c68fbb,131460.28,128980.83,2656,2,0,,,
TXN_da6dd3619b,USER_0070,2026-05-14 12:13:30.267776,6871.37,TRAVEL,CARD,Bangalore,Android,DEV_0d7f5a25,9409.47,2538.1,2833,2,0,,,
TXN_68d7c4acf7,USER_0071,2026-05-14 10:30:20.267793,3145.97,GROCERY,ATM,Pune,iPhone,DEV_37325849,680880.13,677734.16,746,2,0,,,
TXN_62c36d1b54,USER_0072,2026-05-14 14:38:32.267807,1798.38,TRAVEL,ATM,Bangalore,Android,DEV_b9c0396a,52655.31,50856.93,3069,2,0,,,
TXN_bdf4ef1322,USER_0073,2026-05-14 21:34:56.267821,6029.08,SHOPPING,BANK_TRANSFER,Pune,Web,DEV_67067fcb,133898.76,127869.68,2034,2,0,,,
TXN_4d392ea6c5,USER_0074,2026-05-14 11:19:06.267836,12793.85,BILLS,CARD,Mumbai,iPhone,DEV_261a7bda,145637.47,132843.62,2984,2,0,,,
TXN_a877ade1c3,USER_0075,2026-05-14 17:53:34.267851,4130.2,FOOD,WALLET,Hyderabad,iPhone,DEV_ac70d3b7,122026.39,117896.19,1393,2,0,,,
TXN_db1a4b595d,USER_0076,2026-05-14 06:43:33.267866,10199.63,VENDOR,UPI,Delhi,iPhone,DEV_c47fd5fa,4111259.33,4101059.7,3603,2,0,,,
TXN_14bcf93d6f,USER_0077,2026-05-14 15:07:45.267879,1042.25,TRAVEL,ATM,Pune,Android,DEV_0b3a964d,50949.94,49907.69,3694,2,0,,,
TXN_6101d3380f,USER_0078,2026-05-14 08:16:28.267896,4090.79,FOOD,UPI,Chennai,Web,DEV_91e6d2a2,172183.87,168093.08,2357,2,0,,,
TXN_b15f5f2e9d,USER_0079,2026-05-14 13:33:36.267910,583.84,RECHARGE,WALLET,Pune,Android,DEV_bbe27534,25913.81,25329.97,2157,2,0,,,
TXN_5a6fc2d95b,USER_0080,2026-05-14 23:59:28.267926,1356.94,FOOD,BANK_TRANSFER,Mumbai,Web,DEV_39870a37,65267.63,63910.69,526,2,0,,,
TXN_480626c929,USER_0081,2026-05-14 09:43:47.267940,5222.49,BILLS,ATM,Mumbai,Android,DEV_d4e71a9b,209211.13,203988.64,3253,2,0,,,
TXN_6630783a50,USER_0082,2026-05-14 01:40:07.267954,723.7,SHOPPING,UPI,Chennai,Web,DEV_8527485d,3942.26,3218.56,3749,2,0,,,
TXN_61a4e7973e,USER_0083,2026-05-14 09:44:41.267973,68110.82,PAYROLL,CARD,Chennai,iPhone,DEV_8ca120a9,282389.24,214278.42,60,2,0,,,
TXN_f51219041c,USER_0084,2026-05-14 11:57:33.267987,6933.32,FOOD,BANK_TRANSFER,Kolkata,iPhone,DEV_cb76ad60,180595.46,173662.14,2267,2,0,,,
TXN_33c382c9bd,USER_0085,2026-05-14 22:59:35.268004,1830.41,BILLS,WALLET,Chennai,iPhone,DEV_696f5730,89603.1,87772.69,3716,2,0,,,
TXN_a6fab711b3,USER_0086,2026-05-14 09:50:16.268019,80268.89,VENDOR,CARD,Mumbai,iPhone,DEV_2121a244,3297565.23,3217296.34,2229,2,0,,,
TXN_d34ca25ee8,USER_0087,2026-05-14 07:47:32.268035,658.39,TRAVEL,UPI,Mumbai,Web,DEV_076e20a1,175594.57,174936.18,1996,2,0,,,
TXN_75958ecdbf,USER_0088,2026-05-14 22:49:13.268052,5413.39,TRAVEL,UPI,Pune,Android,DEV_1184f5b9,82204.85,76791.46,3522,2,0,,,
TXN_1f852f1777,USER_0089,2026-05-14 17:37:33.268067,924.34,TRAVEL,CARD,Hyderabad,iPhone,DEV_203d818b,186473.55,185549.21,1238,2,0,,,
TXN_8d38c994b3,USER_0090,2026-05-14 15:57:46.268081,1701.62,TRAVEL,BANK_TRANSFER,Chennai,Android,DEV_1e355953,89373.18,87671.56,2671,2,0,,,
TXN_8325e2b761,USER_0091,2026-05-14 09:09:24.268096,5161.94,BILLS,WALLET,Hyderabad,iPhone,DEV_c6ca5e80,138264.09,133102.15,3054,2,0,,,
TXN_6273e4cd2e,USER_0092,2026-05-14 15:33:47.268110,7174.68,BILLS,WALLET,Delhi,iPhone,DEV_36ac7ad9,21876.17,14701.49,961,2,0,,,
TXN_453b1b9343,USER_0093,2026-05-14 17:25:23.268123,1985.49,SHOPPING,BANK_TRANSFER,Hyderabad,Android,DEV_60d43681,178690.3,176704.81,195,2,0,,,
TXN_f2969a1fd2,USER_0094,2026-05-14 21:27:15.268137,96.35,FOOD,BANK_TRANSFER,Pune,Android,DEV_da52ddbe,21770.54,21674.19,956,2,0,,,
TXN_51ee7f7803,USER_0095,2026-05-14 14:51:07.268153,7911.65,BILLS,CARD,Kolkata,Web,DEV_e7c3b608,173406.94,165495.29,3474,2,0,,,
TXN_20f0413d38,USER_0096,2026-05-14 14:26:26.268166,715.87,FOOD,UPI,Delhi,Android,DEV_25020f0a,111150.27,110434.4,171,2,0,,,
TXN_ca3a10e3fa,USER_0097,2026-05-14 21:20:54.268180,527.92,FOOD,UPI,Kolkata,iPhone,DEV_29370a49,24980.94,24453.02,3245,2,0,,,
TXN_6e7da649e5,USER_0098,2026-05-14 12:48:12.268199,708.14,FOOD,UPI,Chennai,Web,DEV_4ace2c3e,13150.44,12442.3,991,2,0,,,
TXN_7bf0143896,USER_0099,2026-05-14 00:54:15.268213,2627.56,FOOD,ATM,Hyderabad,Web,DEV_2b328692,21600.65,18973.09,609,2,0,,,
TXN_404910bf9e,USER_0100,2026-05-14 00:17:09.268228,475.09,RECHARGE,UPI,Delhi,Web,DEV_0b53828f,25720.69,25245.6,1497,2,0,,,
TXN_71f5fd8958,USER_0001,2026-05-14 12:14:29.268241,1172.5,MEDICAL,WALLET,Mumbai,Android,DEV_aec95562,748555.33,747382.83,1737,3,0,,,
TXN_eff8684361,USER_0002,2026-05-14 21:54:17.268255,9015.25,TRAVEL,UPI,Kolkata,Web,DEV_69f704db,87008.01,77992.76,2978,3,0,,,
TXN_7a0be87cda,USER_0003,2026-05-14 13:43:43.268268,268.39,FOOD,BANK_TRANSFER,Delhi,iPhone,DEV_d4688355,12446.64,12178.25,2971,3,0,,,
TXN_3ef90247eb,USER_0004,2026-05-14 13:22:59.268282,4309.5,TRAVEL,ATM,Delhi,Android,DEV_8684dd72,19960.14,15650.64,3777,3,0,,,
TXN_567df10b18,USER_0005,2026-05-14 19:13:44.268295,2251.35,SHOPPING,CARD,Mumbai,iPhone,DEV_a83913f3,91168.96,88917.61,681,3,0,,,
TXN_485ebb61e9,USER_0006,2026-05-14 19:31:51.268308,5948.61,SHOPPING,ATM,Mumbai,Web,DEV_0fc35bab,30863.54,24914.93,2982,3,0,,,
